__run_id,__done,subject,target,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cache-misses_percent,LLC-load-misses_percent,LLC-store-misses_percent,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP,execution_time,PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,CPU_USAGE_10,CPU_USAGE_11,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_FREQUENCY_10,CPU_FREQUENCY_11
run_30_repetition_6,DONE,codon,binary_trees,935702397,628697398,49022735,33381649,6229253,4196550,67.18988858163628,68.09421995733204,67.3684308535871,0,164.0537109375291,66.94354248046875,0.0013427734375,33210380288.0,8589930496.0,1583755153.2972972,0.0,22.029017448425293,92.6033955135861,4063232.0,10051584.0,93.80952398626654,1.1739942017976228,0.45161772203875017,0.8184992053487279,0.7990570981223304,0.629148774318867,0.5810492994549038,0.9381711139335288,0.5137280290191238,0.7254079419213373,0.43747318435359644,0.6103851322655205,2077.4954954954956,1857.7117117117118,1818.4954954954956,1808.7207207207207,1370.7837837837837,1373.7657657657658,1347.081081081081,1362.5675675675675,1169.918918918919,1276.5315315315315,1256.4594594594594,1282.8108108108108
run_1_repetition_11,DONE,numba,spectralnorm,81178924,15700370,12262326,1898682,3850800,209642,19.34045097715264,15.483864969827094,5.444115508465773,0,1209.3339233397855,470.9210815429833,0.0120849609375,33210380288.0,8589930496.0,1210313436.4660587,0.0,197.40553259849548,93.82603486668859,131072.0,417792.0,99.08603512842242,0.5598772137058784,0.5661606824265183,0.6498630732569651,0.6898925385938952,0.494043468191027,0.4322034369969199,0.6355564515460226,0.38535885142941845,0.6380634427432956,0.4005245432604893,0.3394220074319791,2096.624113475177,1772.8500506585613,1761.550151975684,1763.2664640324215,1293.6342451874366,1308.6190476190477,1295.3748733535967,1324.887537993921,1026.5177304964539,1207.3748733535967,1279.0435663627154,1275.369807497467
run_6_repetition_7,DONE,numba,fannkuch_redux,45758347,10067716,6592912,1334230,2146050,210387,22.001922403359544,20.237339736978136,9.803452855245684,0,470.89373779296875,212.8441162109084,0.004638671875,33210380288.0,8589930496.0,1199217113.5260115,0.0,69.10036015510559,94.0443162532211,1966080.0,5816320.0,98.26589595375722,0.6169245689246007,0.671582121897295,0.26341883519481374,0.7255666671116228,0.7611062638676924,0.37972546097515636,0.6221590322910706,0.15122666222856224,0.32165097690731115,0.21783922509306428,0.5508111467251199,2091.875722543353,1800.8526011560693,1790.9335260115606,1783.9277456647399,1283.407514450867,1332.650289017341,1326.7745664739884,1335.8381502890174,1056.621387283237,1202.1531791907514,1283.300578034682,1301.471098265896
run_40_repetition_4,DONE,mypyc,n_body,27848531,290315,13213145,18698,7351568,435,1.042478685859588,0.1415105941848061,0.005917105031198786,0,5907.179443359404,2827.77392578125,0.04510498046875,33210380288.0,8589930496.0,1128043462.1130605,0.0,821.2308011054993,94.14418110094573,1966080.0,5816320.0,99.6568964052851,0.5949343468115228,0.6852055349792072,0.6556949375113781,0.5752755550133903,0.5216465841100114,0.46877049364977413,0.46669457900041955,0.29337705492421434,0.5605752418656447,0.5200988366749668,0.3563711982634332,2099.289230019493,1783.3418615984406,1758.5297270955166,1759.693469785575,1281.148635477583,1311.99171539961,1297.4773391812867,1312.0916179337232,1045.2804580896686,1216.3915692007797,1261.530701754386,1274.5633528265107
run_31_repetition_4,DONE,codon,fasta,10473231,8202678,351039,11493,3274355,2979594,78.32041516128118,3.2739951971148504,90.9978911877301,0,122.5129394530959,54.69775390625,0.0013427734375,33210380288.0,8589930496.0,1145711304.347826,0.0,18.332281827926636,92.16761242825052,4063232.0,10047488.0,91.93199721626614,0.2919448238352071,0.4736534305240797,0.8937272798755894,0.6712410200549208,1.5345062435321186,0.5772577559818393,0.5796114776445471,0.262238765216392,0.26941264485535416,0.3866433459131614,0.30226201855618023,2043.858695652174,1787.695652173913,1802.4021739130435,1768.9673913043478,1288.1195652173913,1337.7608695652175,1324.891304347826,1356.3152173913043,1096.4021739130435,1274.2282608695652,1305.3804347826087,1344.9347826086957
run_25_repetition_7,DONE,pypy,k_nucleotide,4510569286,747352012,494007467,53469222,324433499,5119486,16.568906597214834,10.823565547441412,1.5779770016905683,0,663.8129882812791,285.7427978515625,0.004150390625,33210380288.0,8589930496.0,1635429915.9272728,0.0,87.97605609893799,95.7008618181402,3801088.0,66387968.0,95.92834306196733,0.63104873042215,0.3767715427008542,0.7142948529259725,0.5397713213481686,0.5761429986493154,0.6205075409602036,0.5149849427017299,0.40259111564267763,0.28794088939374146,0.29091225042939184,0.523786858130585,2088.3386363636364,1836.4386363636363,1808.959090909091,1820.5954545454545,1340.8590909090908,1359.2681818181818,1373.8181818181818,1375.4818181818182,1129.9386363636363,1258.3454545454545,1304.8568181818182,1293.45
run_55_repetition_5,DONE,py3.13-jit,fannkuch_redux,44412410,486591,21110064,24109,11601734,615,1.0956194451055459,0.11420619094286023,0.005300931740031274,0,9943.098205566406,4742.8414306640625,0.07550048828125,33210380288.0,8589930496.0,1138966765.8437095,0.0,1385.453208208084,94.70847445582613,131072.0,417792.0,99.87433193729703,0.5945499778573058,0.5858782493067703,0.5410887509687743,0.6483286658231189,0.5710767069709072,0.5637749733219563,0.5522154592355345,0.3468472981524402,0.4633598900501669,0.5862863428366593,0.5028400296001236,2099.428426982522,1781.7454860609562,1758.5113390148779,1749.6827964755164,1271.854253936155,1306.296114401271,1302.559728441427,1315.2215802397805,1037.5668062978477,1215.3843709374548,1251.9254658385094,1276.5962732919254
run_21_repetition_7,DONE,pypy,mandelbrot,977877581,34481074,35176697,3658352,212458024,448810,3.526113561652458,10.39993038573235,0.21124643426035064,0,876.7271728515625,419.72137451171875,0.00689697265625,33210380288.0,8589930496.0,1196500545.5973377,0.0,120.2515754699707,90.10760018829498,6946816.0,66387968.0,98.81844348875734,0.7936727683278367,0.4297499438986405,0.7217989924941801,0.5089844904108571,0.5652312522819157,0.567571988617521,0.47397231500279685,0.5990571518011776,0.3271446566712638,0.4517236288494358,0.17619192768849073,2084.044925124792,1817.5091514143094,1822.3061564059901,1820.7004991680533,1331.2695507487522,1359.4742096505825,1340.1797004991681,1352.783693843594,1110.4708818635606,1253.9883527454242,1291.405990016639,1318.8785357737104
run_60_repetition_3,DONE,pyston-lite,k_nucleotide,2047410880,212608684,430254015,8158765,45465477,3775304,10.384270498748155,1.8962670226331297,8.303671816750102,0,1810.02001953125,845.097900390625,0.0123291015625,33210380288.0,8589930496.0,1565442840.1353748,0.0,248.23000049591064,94.0579584261566,1966080.0,5816320.0,99.62561209753191,0.5009219843855219,0.5890936160596698,0.8191482886059643,0.7751322725576129,0.6077134868341718,0.4299720920544301,0.6025752876191058,0.2791482034851523,0.5349938081311757,0.6071275659475857,0.35564402696780867,2097.931506849315,1814.450443190975,1772.7792103142626,1785.7502014504432,1303.614020950846,1338.6116035455277,1328.597099113618,1348.6059629331185,1088.3360193392425,1242.1901692183724,1275.0950846091862,1288.1224818694602
run_29_repetition_7,DONE,codon,spectralnorm,184037,54714,73705,3684,31603,4968,29.729891271863814,4.99830404992877,15.720026579755086,0,22.669982910098042,9.23077392578125,0.0,33210380288.0,8589930496.0,1137077657.6,0.0,3.9070823192596436,79.54467334747315,4063232.0,10051584.0,82.17532463073731,0.47619047164916994,1.1688311576843262,0.5323817610740662,2.141865110397339,0.48255813121795654,0.7897727251052856,0.682539701461792,0.4706533670425415,0.7087486028671265,0.5278679609298706,0.4653679609298706,1970.3,1566.65,1752.5,1644.95,1376.6,1228.65,1319.85,1314.25,1042.45,1192.55,1251.85,1211.55
run_0_repetition_11,DONE,numba,mandelbrot,111625774,21021197,13015876,2205765,6559347,253702,18.831848816564534,16.946727212213762,3.867793547132054,0,556.4426879883104,251.59649658203125,0.0040283203125,33210380288.0,8589930496.0,1217969552.0393121,0.0,81.30533266067505,91.59699843498062,4587520.0,11878400.0,97.73826226086815,0.7462792674798051,0.5995715844103979,0.6236049311020451,0.7822780295730516,0.8155704069635499,0.36638742787832124,0.5063786270138086,0.2184329954792885,0.7849580111023249,0.299113881016832,0.29927221182230357,2084.108108108108,1774.02457002457,1770.2751842751843,1742.7469287469287,1282.1572481572482,1324.5208845208845,1297.4275184275184,1322.3144963144964,1013.9631449631449,1269.2604422604422,1297.3144963144964,1282.97542997543
run_12_repetition_6,DONE,cpython,n_body,19196591,229040,9938922,16807,4471815,101,1.1931285091191453,0.16910284636502831,0.0022585907511826855,0,3758.1678466796584,1810.3902587890625,0.027587890625,33210380288.0,8589930496.0,1145475817.0142581,0.0,519.286495923996,93.8343279403069,0.0,417792.0,99.7866776776911,0.6473881510526,0.6188730457614612,0.5198356882800027,0.5441068142020863,0.494141473832158,0.5470317923264696,0.46992231848612,0.35553012699290737,0.41219855146141643,0.5463643017302129,0.5120443911795901,2098.7726396917146,1788.1834296724471,1771.424662813102,1770.46204238921,1279.9445086705202,1311.4003853564548,1302.9799614643546,1324.66204238921,1059.5560693641619,1217.7745664739884,1255.7842003853564,1284.642774566474
run_13_repetition_7,DONE,cpython,fannkuch_redux,68569484,536057,32359903,28052,20813656,447,0.7817719614165392,0.08668752808066205,0.0021476284608528172,0,16054.497497558594,7718.788757324219,0.12225341796875,33210380288.0,8589930496.0,1135657949.9898918,0.0,2217.643512248993,94.46790239509693,4980736.0,11878400.0,99.91855508687264,0.6154418301738341,0.5714269115444985,0.5829418803299592,0.5894716529370645,0.5512133237579669,0.5783515750339746,0.5185535047001572,0.33443951787904497,0.41339656397538926,0.45768887975155664,0.4398436758411705,2099.6100180505414,1782.8255415162455,1765.2138989169675,1764.6326714801444,1279.397833935018,1312.5971119133574,1296.0404332129963,1322.0586642599278,1036.4490974729242,1223.8141696750902,1258.2546931407942,1278.9202166064981
run_19_repetition_13,DONE,cython,n_body,32638233,298753,16938633,23887,7885787,462,0.9153467346102959,0.14102082499809754,0.005858641629554539,0,6725.669067382842,3214.815917968721,0.0533447265625,33210380288.0,8589930496.0,1134808190.4386904,0.0,935.3570351600647,94.27231756186245,4587520.0,11878400.0,99.87079529585738,0.5524561491534002,0.6582687421309829,0.5196021281560637,0.41818612266755223,0.5280354673809396,0.4622936630412289,0.5327634289270802,0.2947973811745057,0.46635240668751,0.4377224992601157,0.47873266912134205,2099.2495185105927,1787.4904772095015,1758.055852771239,1770.927669591269,1291.7016905628077,1303.5754333404666,1295.90947999144,1325.06205863471,1035.3306227263001,1220.8932163492402,1269.7038305157287,1283.3687138882945
run_45_repetition_4,DONE,nuitka,fasta,65767,31215,6114,3814,,,47.46301336536561,62.381419692509,,0,1605.6609497070604,769.5640258789062,0.012451171875,33210380288.0,8589930496.0,1141367004.6104128,0.0,223.00829672813416,0.0,2359296.0,141594624.0,96.80721401098172,0.6592981656963136,0.6206239569176464,0.5289385365305512,0.5858848013880009,0.42425965874905647,0.6259765665931376,0.7437975987979283,0.39218906359997857,0.38826273898033953,0.3329781853264495,0.5274759204907734,2097.4748653500897,1800.673249551167,1764.571813285458,1765.552962298025,1296.2450628366248,1299.7737881508078,1298.2486535008977,1320.9928186714542,1046.0305206463195,1233.709156193896,1273.616696588869,1293.28276481149
run_7_repetition_9,DONE,cpython,mandelbrot,39239620,2320967,14518422,45494,7972774,4398,5.914855954262554,0.31335361377427934,0.05516273256961755,0,6152.44989013669,2947.9481201171875,0.046630859375,33210380288.0,8589930496.0,1149156963.902439,0.0,853.3012228012085,93.73087471913665,4849664.0,11878400.0,99.72092975147669,0.4821937378796471,0.4331003886561904,0.7469305693194633,0.5912674374906364,0.5314715588098395,0.6039730126831477,0.5445376306939975,0.3280591997850903,0.36160171842709266,0.4475774692535736,0.3945669960649946,2098.65478424015,1790.4465290806754,1753.7232645403378,1767.030018761726,1300.2457786116322,1306.8829737335834,1299.249061913696,1328.1400093808631,1056.2793151969981,1228.1041275797372,1265.8191838649157,1279.3048780487804
run_35_repetition_3,DONE,mypyc,mandelbrot,39584145,2280890,15428263,40246,8389684,3414,5.762130267055156,0.26085891846671266,0.04069283181583478,0,6458.864006249991,2991.3644409179688,0.051025390625,33210380288.0,8589930496.0,1151190430.6556952,0.0,924.3257894515991,94.04897076642683,4849664.0,11878400.0,99.80913167683373,0.6434776743106793,0.5152750967926357,0.45749929604100786,0.43933916071267703,0.5432861527228778,0.4655621088896029,0.5021417331403858,0.3456753089882017,0.3920601029360434,0.3937886466694477,0.41824842433151926,2099.1539627544394,1803.5775227371157,1776.2278042442615,1773.168687743612,1298.716760502382,1306.0972282373323,1302.4224772628843,1331.9772628843655,1030.1203984408835,1216.321567778259,1276.7527067994804,1292.4084019055867
run_16_repetition_10,DONE,cython,binary_trees,86998884842,70759205431,17430929345,15509747817,588556905,145808848,81.33346256047635,88.97831842482292,24.773959282662737,0,6827.443908691404,2473.411865234404,0.0513916015625,33210380288.0,8589930496.0,1895765742.283737,0.0,925.4545345306396,93.9687295661253,4587520.0,11878400.0,99.82698961937716,0.6279574221960401,0.7332030651014569,0.6371131295138474,0.5615080727786341,0.5607782895757356,0.5007272536985602,0.6090154335044556,0.2931303220855839,0.34584048985919325,0.4127465183024897,0.433270399416813,2098.877162629758,1809.1505190311418,1781.3933823529412,1791.6198096885814,1353.2523788927335,1335.9108996539792,1342.5568771626297,1348.3187716262976,1116.4684256055364,1222.719723183391,1255.233347750865,1261.196150519031
run_62_repetition_6,DONE,pyston-lite,fannkuch_redux,69070025,542713,31915301,35102,21017930,459,0.7857431642742274,0.10998486274655533,0.00218384969404694,0,16013.694702148438,7695.1983642578125,0.11968994140625,33210380288.0,8589930496.0,1146439733.3680782,0.0,2211.8469018936157,94.32322276505792,0.0,4096.0,99.90454216431415,0.5587629259301405,0.5533022010618692,0.5136046879373726,0.5340952495119082,0.534531680132939,0.4694877717505104,0.5596989450374247,0.32641803130636904,0.4380247576180421,0.4163144708483322,0.4655917595709272,2099.58405718422,1780.606587043069,1754.1620521172638,1755.6729098805647,1292.0438834600072,1294.0814332247558,1294.5932862830257,1320.2975027144407,1060.7718964893231,1216.1637712631198,1268.6637712631198,1280.6068584871516
run_27_repetition_11,DONE,pypy,fannkuch_redux,4646093852,21659269,22787457,217078,691455894,27603,0.4661823391853428,0.9526205578797143,0.00399201167269246,0,824.8498535156286,391.19158935549785,0.00750732421875,33210380288.0,8589930496.0,1163233243.943662,0.0,113.64478826522827,93.96089887619019,3670016.0,66387968.0,97.3236197619371,0.5142590780283364,0.5623543516955745,0.4321310736868583,0.4823280215053491,0.4465344407608811,0.6805516279919047,0.9368983538637699,0.25077309333522557,0.33833099439950054,0.6098271400575906,0.4835460994025351,2095.288732394366,1847.1232394366198,1790.875,1795.0352112676057,1347.3010563380283,1324.9929577464789,1342.0651408450703,1358.244718309859,1043.911971830986,1205.963028169014,1292.1021126760563,1296.5475352112676
run_46_repetition_6,DONE,nuitka,k_nucleotide,1845016490,150445936,372323789,5155606,48758199,3859919,8.15417839436221,1.384710338774512,7.916451138812572,0,1394.6525268554688,657.5473022460938,0.01019287109375,33210380288.0,8589930496.0,1556974658.8294737,0.0,190.02097177505493,0.005307385795994809,2359296.0,141459456.0,98.6842105263158,0.42860881290937725,0.6352213053954275,0.3524426789973911,0.5467739560102162,0.9354814233591682,0.49986998454520576,0.5194634845695998,0.2490945836117393,0.2838372163396133,0.30713035128618543,0.5170545666155062,2097.184210526316,1796.9642105263158,1776.3684210526317,1758.7494736842104,1312.822105263158,1295.4452631578947,1318.0084210526315,1329.1673684210527,1064.5147368421053,1216.5136842105262,1249.5473684210526,1264.1105263157895
run_25_repetition_0,DONE,pypy,k_nucleotide,4466861945,772757317,492199971,55972310,302913245,5365947,17.299780618135937,11.371863733815621,1.7714468048434133,0,662.702880859375,287.9444580078125,0.00433349609375,33210380288.0,8589930496.0,1617414162.6181817,0.0,88.06309390068054,92.31805782318115,0.0,4096.0,97.9380165793679,0.49280799065123904,1.0097891330041668,0.624631703170863,0.44515177844600246,0.23826383690942418,0.6091340606862848,0.40079084607687865,0.25131056132641705,0.3693560386245901,0.47753520553762263,0.4374954411929304,2086.9886363636365,1863.6909090909091,1816.7977272727273,1821.6977272727272,1363.6636363636364,1348.165909090909,1345.925,1362.0772727272727,1134.9977272727272,1239.3136363636363,1294.1045454545454,1281.2
run_44_repetition_7,DONE,nuitka,binary_trees,207781,31470,4910,3473,410,,15.145754424129251,70.73319755600814,,0,6713.01013183593,2412.9356079101562,0.05010986328125,33210380288.0,8589930496.0,1890684082.2526822,0.0,913.9168272018433,0.0,2359296.0,141594624.0,99.84672651631267,0.6015774801533359,0.6391062703035006,0.6011855481541181,0.5857489056443135,0.4707275507733053,0.6977310478034728,0.5398223625248466,0.30095076671908977,0.4517751406835001,0.4458075766623973,0.36757387491344806,2099.089774469017,1813.8281147361506,1783.578935844099,1786.3562513685133,1352.3155244142763,1321.8430041602803,1329.0790453251589,1347.2031968469455,1132.807313334793,1228.3174950733523,1257.7041821764835,1265.0337201664113
run_27_repetition_7,DONE,pypy,fannkuch_redux,4637131496,40470668,22811095,350289,683297255,5154,0.8727522183684049,1.5356080012818323,0.000754283726780082,0,834.7584838867188,392.11456298828125,0.00543212890625,33210380288.0,8589930496.0,1164549150.5940247,0.0,113.83671641349792,93.47524940611399,1835008.0,5816320.0,97.18406788536032,0.4994503852562661,0.4565993170851354,0.5627209411145094,0.5851412599870316,0.39715413877540817,0.4967758065263081,0.37834347719048367,0.38786622625243683,0.46766660780185976,0.2915153505513035,0.29894291328001105,2095.0509666080843,1839.2284710017575,1813.3690685413005,1815.115992970123,1362.311072056239,1334.6256590509665,1333.6414762741651,1359.2970123022847,1069.2091388400704,1214.6309314586995,1272.353251318102,1326.427065026362
